"nom du fichier","tadarida_taxon","temps_debut","temps_fin","frequence_mediane","tadarida_probabilite","tadarida_taxon_autre","observateur_taxon","observateur_probabilite","validateur_taxon","validateur_probabilite","participation","amph","Antped","Antsor","Aposyl","Barbar","Barfis","Barsan","Barser","Bicbic","chirp","Cicorn","Concon","Confus","Corcho","criq","Cympud","Cyrscu","Decalb","Epheph","Eptnil","Eptser","Eumbor","Eupcha","Euptyr","Grycam","Hypsav","Inssp5","Inssp6","Inssp7","Inssp8","Inssp9","Isopyr","Lamsp.","Leppun","Lyrple","mamm","Micagr","Minsch","Mussp","Myoalc","Myobec","Myobra","Myocap","Myodas","Myodau","Myoema","MyoGT","Myomys","Myonat","noise","Nyclas","Nyclei","Nycnoc","Ortsp.","Phafal","Phanan","Phofem","Phogri","piaf","Pipkuh","Pipmad","Pipnat","Pippip","Pippyg","Plaaff","Plaalb","Plafal","Plaint","Plasab","Pleaur","Pleaus","Plemac","Ptebon","Pteger","Ptehey","Ptepon","Ratnor","Rhieur","Rhifer","Rhihip","Roeroe","Rusnit","Sepsep","Tadten","Testes","Tetcan","Tetvir","Thycor","Tyllil","Urobre","Urorug","Vesmur","Yerbey","Yerray","ProbEsp_C2bs"
"Cir461-2014-Pass2-Tron4-Chiro_0_00375_000","noise",0.1,0.5,115,0.49,"","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.006,0.002,0.016,0.004,0,0.01,0.002,0.002,0,0,0.006,0.002,0,0,0,0,0.002,0.002,0.02,0,0,0,0.006,0.008,0.008,0,0,0.01,0,0.008,0.01,0,0.016,0.01,0.364,0,0.002,0.01,0,0.004,0.004,0.006,0.04,0.012,0.016,0.002,0,0.028,0.006,0,0.016,0,0.012,0.004,0.016,0,0,0.002,0.002,0,0,0,0.066,0.004,0.024,0.016,0.074,0,0.002,0.024,0,0.036,0,0.01,0,0.002,0,0,0.028,"noise"
"Cir461-2014-Pass2-Tron4-Chiro_0_00380_000","noise",0.1,0.5,30,0.64,"","","","","","582ae419783121000fce8b4e",0.014,0,0,0,0.004,0.012,0.01,0.002,0.002,0,0,0.004,0.01,0,0.002,0.014,0.01,0.008,0.014,0.004,0.008,0,0.002,0,0.008,0.008,0,0,0.002,0,0,0.01,0,0.032,0,0.008,0,0,0,0,0,0,0.01,0,0.004,0.004,0,0.004,0.002,0.27,0,0.01,0.006,0,0.02,0.022,0.006,0.026,0.028,0.012,0.002,0.008,0.018,0.012,0.008,0.032,0,0.016,0.008,0.012,0,0,0.006,0,0,0,0,0.002,0.002,0.002,0.034,0.066,0,0.004,0.076,0,0.05,0,0.02,0.002,0.002,0,0,0.006,"noise"
"Cir461-2014-Pass2-Tron4-Chiro_0_00385_000","noise",0,0.4,204,0.806,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.002,0.002,0,0,0,0,0,0,0.002,0,0.002,0.008,0,0.012,0.002,0,0.01,0,0.002,0,0,0.01,0.002,0,0,0,0,0,0.002,0.024,0,0.002,0,0.006,0.004,0.004,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.396,0,0.004,0.008,0,0,0.002,0.006,0.022,0.014,0.016,0.002,0,0.026,0.008,0,0.016,0,0.004,0.004,0.024,0,0,0.002,0,0,0,0,0.054,0.004,0.022,0.014,0.074,0,0.004,0.034,0.002,0.058,0,0.006,0,0.002,0,0,0.02,"noise"
"Cir461-2014-Pass2-Tron4-Chiro_0_00395_000","noise",0,0.5,52,0.744,"","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.006,0.004,0,0.002,0,0,0,0,0.01,0,0.002,0.012,0,0.006,0.004,0.002,0.01,0,0.002,0.004,0,0.012,0.002,0,0,0,0,0.002,0.004,0.034,0,0.002,0.002,0.006,0.01,0.012,0,0,0.012,0,0.008,0.014,0,0.022,0.016,0.34,0,0.006,0.002,0,0.002,0.002,0.008,0.026,0.014,0.024,0.008,0.004,0.018,0.01,0.002,0.02,0,0.004,0.004,0.014,0.002,0,0.004,0,0,0,0,0.008,0.006,0.012,0.024,0.048,0,0.006,0.056,0.004,0.048,0,0.01,0,0.006,0,0,0.03,"noise"
"Cir461-2014-Pass2-Tron4-Chiro_0_00400_000","noise",0,0.3,21,0.672,"","","","","","582ae419783121000fce8b4e",0.02,0,0.002,0,0.002,0.012,0.008,0.002,0,0,0,0.002,0.006,0.002,0.002,0.01,0.008,0.004,0.012,0.004,0.01,0,0.002,0,0.006,0.006,0,0,0.002,0,0,0.004,0,0.028,0,0.012,0,0,0,0,0,0,0.006,0,0.004,0.002,0,0.004,0.002,0.288,0,0.018,0.012,0,0.014,0.024,0.008,0.036,0.034,0.008,0.002,0.01,0.02,0.006,0.01,0.026,0,0.02,0.01,0.014,0.002,0,0.004,0,0,0.002,0,0.002,0,0.002,0.036,0.066,0,0.006,0.052,0,0.046,0,0.032,0.002,0,0,0,0.004,"noise"
"Cir461-2014-Pass2-Tron4-Chiro_0_00405_000","noise",0.2,0.5,24,0.636,"","","","","","582ae419783121000fce8b4e",0.018,0,0.002,0,0.004,0.012,0.008,0.002,0,0,0,0.002,0.008,0,0.002,0.012,0.008,0.008,0.016,0.004,0.01,0,0.002,0,0.008,0.006,0,0,0.002,0,0,0.004,0,0.028,0,0.008,0,0,0,0,0,0,0.006,0,0.004,0.002,0,0.004,0,0.286,0,0.016,0.012,0,0.018,0.024,0.008,0.032,0.03,0.008,0.002,0.004,0.02,0.008,0.01,0.026,0,0.016,0.016,0.014,0.002,0,0.006,0,0,0,0,0.002,0,0.002,0.036,0.064,0,0.004,0.056,0,0.046,0,0.034,0.002,0,0,0,0.006,"noise"
"Cir461-2014-Pass2-Tron4-Chiro_0_00410_000","noise",0,0.4,23,0.552,"","","","","","582ae419783121000fce8b4e",0.016,0,0.004,0,0.004,0.012,0.006,0.002,0,0,0,0.002,0.008,0,0.002,0.01,0.008,0.006,0.016,0.004,0.01,0.002,0.002,0.002,0.01,0.008,0,0,0.002,0,0,0.008,0,0.03,0,0.008,0,0,0.002,0,0,0,0.006,0,0.004,0.002,0,0.004,0,0.282,0,0.018,0.012,0,0.02,0.022,0.008,0.034,0.03,0.006,0.002,0.004,0.016,0.006,0.01,0.022,0,0.024,0.018,0.014,0.002,0,0.006,0,0,0,0,0,0,0.002,0.036,0.064,0,0.004,0.046,0,0.042,0,0.036,0.002,0,0,0,0.012,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00000_000","noise",0,0.5,63,0.694,"","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.006,0.004,0,0.002,0,0,0,0,0.01,0,0.002,0.01,0,0.01,0.004,0.002,0.01,0,0.002,0,0,0.012,0.002,0,0,0,0,0.002,0.004,0.03,0,0.002,0,0.008,0.008,0.012,0,0,0.014,0,0.008,0.014,0,0.026,0.018,0.322,0,0.006,0.002,0,0.002,0.004,0.006,0.03,0.014,0.022,0.01,0.006,0.016,0.01,0.002,0.02,0,0.004,0.004,0.014,0.002,0,0.004,0,0,0,0,0.012,0.01,0.016,0.024,0.058,0,0.004,0.052,0.004,0.05,0,0.01,0,0.006,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00005_000","noise",0,0.2,38,0.596,"","","","","","582ae419783121000fce8b4e",0.008,0,0.004,0,0.006,0.008,0,0.002,0.002,0,0,0.002,0.01,0,0.002,0.014,0.002,0.008,0.01,0.004,0.006,0,0.002,0.002,0,0.01,0.002,0,0.002,0,0,0.004,0.002,0.034,0,0.002,0,0.004,0.006,0.002,0,0,0.012,0,0.01,0.004,0,0.012,0.008,0.312,0,0.002,0.004,0,0.012,0.01,0.01,0.03,0.018,0.018,0.008,0.01,0.014,0.008,0.002,0.028,0,0.01,0.006,0.014,0,0,0.012,0.006,0,0,0,0.006,0,0.002,0.03,0.058,0,0.002,0.06,0.002,0.044,0,0.014,0,0.006,0,0,0.036,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00010_000","noise",0,0.4,24,0.486,"Phogri","","","","","582ae419783121000fce8b4e",0.016,0,0.004,0,0.004,0.012,0.006,0.002,0,0,0,0.002,0.008,0,0.002,0.006,0.01,0.006,0.016,0.006,0.012,0.004,0.002,0.002,0.01,0.008,0,0,0.002,0,0,0.008,0,0.026,0,0.008,0,0,0.002,0.002,0,0,0.006,0,0.004,0.002,0,0.004,0,0.274,0,0.016,0.012,0,0.018,0.022,0.006,0.04,0.03,0.006,0.002,0.006,0.018,0.006,0.01,0.024,0,0.024,0.018,0.014,0.002,0,0.004,0,0,0,0,0,0.002,0.002,0.034,0.066,0,0.004,0.042,0,0.044,0,0.038,0.002,0,0,0,0.012,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00020_000","noise",0,0.4,204,0.646,"Phogri","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.01,0,0.012,0.002,0,0.014,0,0.002,0,0,0.008,0.002,0,0,0,0,0,0.002,0.022,0,0,0,0.006,0.006,0.008,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.37,0,0.004,0.012,0,0.004,0.004,0.006,0.028,0.01,0.016,0.002,0,0.026,0.008,0,0.016,0,0.004,0.004,0.02,0,0,0.002,0.002,0,0,0,0.06,0.002,0.02,0.016,0.086,0,0.002,0.036,0.002,0.044,0,0.008,0,0.002,0,0,0.022,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00035_000","noise",0,0.4,31,0.544,"Phogri","","","","","582ae419783121000fce8b4e",0.01,0,0.002,0,0.004,0.012,0.006,0.002,0.002,0,0,0.004,0.01,0,0.002,0.012,0.008,0.006,0.016,0.006,0.006,0.002,0.002,0.002,0.006,0.01,0,0,0.002,0,0,0.012,0,0.036,0,0.006,0,0,0.002,0,0,0,0.01,0,0.006,0.004,0,0.004,0.004,0.26,0,0.01,0.006,0,0.02,0.02,0.006,0.03,0.026,0.014,0.006,0.008,0.02,0.008,0.008,0.028,0,0.022,0.008,0.012,0,0,0.008,0,0,0,0,0,0,0.002,0.036,0.068,0,0.004,0.064,0,0.048,0,0.02,0.002,0.002,0,0,0.018,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00050_000","noise",0.2,0.5,204,0.566,"","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.01,0,0.012,0.004,0,0.01,0,0.002,0,0,0.008,0.002,0,0,0,0,0.002,0.002,0.024,0,0,0,0.006,0.006,0.008,0,0,0.014,0,0.008,0.01,0,0.012,0.01,0.376,0,0.002,0.012,0,0.004,0.004,0.008,0.032,0.012,0.018,0.002,0,0.026,0.006,0,0.016,0,0.01,0.004,0.02,0,0,0.002,0.002,0,0,0,0.064,0.002,0.018,0.016,0.074,0,0.002,0.026,0,0.04,0,0.006,0,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00055_000","noise",0,0.5,204,0.73,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.004,0.002,0,0,0,0,0,0,0.002,0,0.002,0.006,0,0.01,0.002,0,0.018,0,0.002,0,0,0.01,0.002,0,0,0,0,0,0.002,0.024,0,0.002,0,0.006,0.006,0.006,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.362,0,0.006,0.01,0,0,0.002,0.006,0.03,0.014,0.018,0.002,0,0.026,0.006,0,0.016,0,0.004,0.004,0.024,0,0,0.002,0,0,0,0,0.054,0.002,0.024,0.014,0.082,0,0.004,0.04,0.002,0.054,0,0.008,0,0.002,0,0,0.02,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00060_000","noise",0,0.5,204,0.604,"Phogri","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.006,0,0.002,0.008,0,0.012,0.004,0,0.016,0,0.002,0,0,0.008,0.002,0,0,0,0,0,0.002,0.024,0,0,0,0.006,0.006,0.008,0,0,0.014,0,0.008,0.01,0,0.012,0.01,0.36,0,0.002,0.012,0,0.004,0.004,0.006,0.03,0.014,0.016,0.002,0,0.028,0.004,0,0.016,0,0.006,0.004,0.018,0,0,0.002,0.002,0,0,0,0.06,0.002,0.02,0.016,0.082,0,0.002,0.03,0,0.05,0,0.008,0,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00065_000","noise",0,0.5,29,0.57,"Phogri, Tetvir","","","","","582ae419783121000fce8b4e",0.014,0,0.002,0,0.004,0.014,0.01,0.002,0,0,0,0.004,0.012,0,0.002,0.01,0.01,0.004,0.016,0.004,0.012,0,0.002,0,0.008,0.01,0,0,0.002,0,0,0.008,0,0.03,0,0.008,0,0,0,0,0,0,0.01,0,0.002,0.004,0,0.004,0.002,0.268,0,0.016,0.008,0,0.02,0.022,0.006,0.032,0.028,0.008,0.004,0.008,0.014,0.006,0.01,0.03,0,0.026,0.008,0.012,0,0,0.008,0,0,0,0,0,0,0.002,0.034,0.066,0,0.004,0.064,0,0.048,0,0.026,0.002,0.002,0,0,0.008,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00070_000","noise",0,0.1,111,0.454,"","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.004,0.004,0.016,0.004,0,0.004,0.002,0.002,0,0.002,0.006,0.002,0,0,0,0,0.002,0.002,0.02,0,0,0,0.006,0.008,0.008,0,0,0.01,0,0.008,0.01,0,0.018,0.008,0.374,0,0.002,0.012,0,0.004,0.004,0.008,0.038,0.01,0.018,0.002,0,0.022,0.008,0,0.016,0,0.01,0.004,0.02,0,0,0.002,0.002,0,0,0,0.072,0.002,0.026,0.014,0.064,0,0.002,0.022,0,0.04,0,0.008,0,0.004,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00115_000","noise",0.1,0.5,204,0.522,"","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.008,0.002,0.014,0.004,0,0.014,0,0.002,0,0,0.008,0.002,0,0,0,0,0.002,0.002,0.02,0,0,0,0.006,0.008,0.008,0,0,0.01,0,0.008,0.01,0,0.014,0.01,0.372,0,0.002,0.012,0,0.004,0.004,0.006,0.03,0.012,0.018,0.002,0,0.028,0.006,0,0.016,0,0.01,0.004,0.018,0,0,0.002,0.002,0,0,0,0.066,0.004,0.018,0.016,0.076,0,0.002,0.026,0,0.038,0,0.008,0,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00120_000","noise",0.2,0.5,204,0.706,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.004,0.002,0,0,0,0,0,0,0.002,0,0.002,0.008,0,0.01,0.002,0,0.012,0,0.002,0,0,0.008,0.002,0,0,0,0,0,0.002,0.024,0,0.002,0,0.006,0.006,0.006,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.366,0,0.004,0.012,0,0,0.004,0.008,0.032,0.014,0.016,0.002,0,0.032,0.008,0,0.016,0,0.004,0.004,0.026,0,0,0.002,0,0,0,0,0.058,0.002,0.024,0.014,0.08,0,0.002,0.038,0.002,0.046,0,0.006,0,0.002,0,0,0.02,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00125_000","noise",0,0.1,204,0.498,"","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.008,0.002,0.014,0.004,0,0.008,0,0.002,0,0,0.008,0.002,0,0,0,0,0.002,0.002,0.018,0,0,0,0.006,0.008,0.008,0,0,0.01,0,0.008,0.01,0,0.016,0.008,0.378,0,0.002,0.012,0,0.004,0.004,0.008,0.04,0.012,0.02,0.002,0,0.022,0.008,0,0.016,0,0.008,0.004,0.022,0,0,0.002,0.002,0,0,0,0.066,0.004,0.02,0.016,0.066,0,0.002,0.026,0,0.038,0,0.006,0,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00155_000","noise",0.2,0.5,43,0.652,"","","","","","582ae419783121000fce8b4e",0.006,0,0.002,0,0.006,0.006,0,0,0,0.002,0,0,0.01,0,0.002,0.014,0,0.01,0.006,0.002,0.004,0,0.002,0.004,0,0.012,0.002,0,0,0,0,0.002,0.006,0.024,0,0,0.002,0.004,0.01,0.008,0,0,0.016,0,0.014,0.008,0,0.024,0.022,0.344,0,0.004,0.002,0,0.006,0.004,0.01,0.026,0.01,0.022,0.008,0.006,0.018,0.012,0.002,0.02,0,0.004,0.004,0.012,0.002,0,0.004,0.004,0,0,0,0.008,0.006,0.004,0.026,0.056,0,0.004,0.054,0.004,0.038,0,0.008,0,0.006,0,0,0.032,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00180_000","noise",0,0.5,33,0.724,"Phogri","","","","","582ae419783121000fce8b4e",0.01,0,0,0,0.004,0.012,0.006,0.002,0.002,0,0,0.004,0.008,0,0.002,0.01,0.006,0.006,0.006,0.006,0.004,0,0.002,0,0.002,0.006,0.002,0,0.002,0,0,0.01,0,0.034,0,0.006,0,0.002,0.006,0.002,0,0,0.008,0,0.002,0.004,0,0.006,0.008,0.282,0,0.012,0.004,0,0.012,0.018,0.004,0.028,0.026,0.014,0.004,0.01,0.018,0.01,0.006,0.034,0,0.014,0.008,0.012,0,0,0.008,0,0,0,0,0.004,0.004,0.002,0.036,0.06,0,0.006,0.08,0.002,0.06,0,0.02,0.002,0.002,0,0,0.008,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00200_000","noise",0.1,0.5,204,0.764,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.002,0.002,0,0,0,0,0,0,0.002,0,0.002,0.008,0,0.012,0.002,0,0.016,0,0.002,0,0,0.01,0.002,0,0,0,0,0,0.002,0.026,0,0.002,0,0.006,0.006,0.004,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.38,0,0.006,0.008,0,0,0.002,0.006,0.024,0.014,0.016,0.002,0,0.028,0.008,0,0.016,0,0.004,0.004,0.024,0,0,0.002,0,0,0,0,0.054,0.002,0.024,0.014,0.078,0,0.004,0.036,0.002,0.05,0,0.008,0,0.002,0,0,0.02,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00210_000","noise",0.4,0.5,37,0.466,"Phogri","","","","","582ae419783121000fce8b4e",0.008,0,0,0,0.006,0.01,0,0.002,0.002,0,0,0.002,0.01,0,0.002,0.008,0.008,0.002,0.012,0.004,0.004,0.002,0.002,0.004,0.002,0.01,0.002,0,0.002,0,0,0.01,0,0.03,0,0.002,0,0.004,0.01,0.004,0,0,0.012,0,0.008,0.004,0,0.016,0.004,0.294,0,0.002,0.004,0,0.012,0.012,0.008,0.038,0.018,0.02,0.014,0.01,0.01,0.008,0.002,0.028,0,0.014,0.008,0.014,0,0,0.012,0.008,0,0,0,0.006,0.004,0.002,0.03,0.054,0,0.004,0.056,0.002,0.048,0,0.02,0.002,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00215_000","noise",0,0.3,122,0.536,"Leppun, Phogri","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.008,0,0.014,0.004,0,0.006,0,0.002,0,0,0.006,0.002,0,0,0,0,0.002,0.002,0.026,0,0,0,0.006,0.008,0.008,0,0,0.01,0,0.008,0.01,0,0.014,0.01,0.372,0,0.002,0.01,0,0.004,0.004,0.008,0.036,0.012,0.018,0.002,0,0.028,0.006,0,0.016,0,0.01,0.004,0.018,0,0,0.002,0.002,0,0,0,0.066,0.004,0.024,0.016,0.072,0,0.002,0.026,0,0.036,0,0.006,0,0.002,0,0,0.028,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00225_000","noise",0.1,0.5,204,0.75,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.002,0.002,0,0,0,0,0,0,0.002,0,0.002,0.008,0,0.012,0.002,0,0.018,0,0.002,0,0,0.01,0.002,0,0,0,0,0,0.002,0.026,0,0.002,0,0.006,0.006,0.006,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.374,0,0.006,0.008,0,0,0.002,0.006,0.024,0.014,0.016,0.002,0,0.026,0.008,0,0.016,0,0.004,0.004,0.024,0,0,0.002,0,0,0,0,0.054,0.002,0.024,0.014,0.08,0,0.004,0.038,0.002,0.05,0,0.008,0,0.002,0,0,0.02,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00255_000","noise",0.2,0.5,35,0.562,"","","","","","582ae419783121000fce8b4e",0.008,0,0.004,0,0.006,0.012,0.004,0.002,0.002,0,0,0.002,0.014,0,0.002,0.016,0.004,0.006,0.012,0.006,0.004,0,0.002,0.002,0.002,0.008,0.002,0,0.002,0,0,0.008,0,0.032,0,0.002,0,0.002,0.006,0.002,0,0,0.014,0,0.006,0.004,0,0.008,0.006,0.28,0,0.004,0.004,0,0.014,0.02,0.008,0.028,0.018,0.016,0.01,0.01,0.014,0.006,0.004,0.03,0,0.016,0.008,0.012,0,0,0.014,0.004,0,0,0,0.002,0.002,0.002,0.034,0.064,0,0.004,0.062,0.002,0.05,0,0.02,0.002,0.002,0,0,0.022,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00260_000","noise",0,0.1,204,0.748,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.002,0.002,0,0,0,0,0,0,0.002,0,0.002,0.006,0,0.01,0.002,0,0.014,0,0.002,0,0,0.01,0.002,0,0,0,0,0,0.002,0.024,0,0.002,0,0.006,0.006,0.006,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.382,0,0.004,0.008,0,0,0.002,0.008,0.028,0.014,0.02,0.002,0,0.024,0.01,0,0.016,0,0.004,0.004,0.028,0,0,0.002,0,0,0,0,0.054,0.002,0.026,0.014,0.072,0,0.004,0.038,0.002,0.048,0,0.006,0,0.002,0,0,0.02,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00265_000","noise",0.4,0.5,204,0.5,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.008,0.002,0.014,0.004,0,0.008,0,0.002,0,0,0.008,0.002,0,0,0,0,0.002,0.002,0.018,0,0,0,0.006,0.008,0.008,0,0,0.01,0,0.008,0.01,0,0.016,0.008,0.382,0,0.002,0.012,0,0.004,0.004,0.008,0.038,0.012,0.02,0.002,0,0.022,0.008,0,0.016,0,0.008,0.004,0.022,0,0,0.002,0.002,0,0,0,0.066,0.004,0.018,0.016,0.066,0,0.002,0.026,0,0.038,0,0.008,0,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00270_000","noise",0,0.3,204,0.424,"Phogri","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.004,0,0.002,0.004,0.004,0.014,0.004,0,0.01,0.002,0.002,0,0.002,0.008,0.002,0,0,0,0,0.002,0.002,0.018,0,0,0,0.006,0.008,0.008,0,0,0.012,0,0.01,0.01,0,0.018,0.008,0.372,0,0.002,0.014,0,0.004,0.004,0.008,0.03,0.01,0.018,0.002,0,0.026,0.006,0,0.016,0,0.012,0.004,0.02,0,0,0.002,0.002,0,0,0,0.068,0.002,0.018,0.014,0.07,0,0.002,0.022,0,0.042,0,0.01,0,0.004,0,0,0.024,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00285_000","noise",0.2,0.5,204,0.576,"Tetvir","","","","","582ae419783121000fce8b4e",0.004,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0.006,0,0.002,0.01,0,0.012,0.004,0,0.01,0,0.002,0,0,0.008,0.002,0,0,0,0,0,0.002,0.024,0,0,0,0.006,0.006,0.008,0,0,0.014,0,0.008,0.01,0,0.012,0.01,0.378,0,0.002,0.012,0,0.004,0.004,0.008,0.032,0.012,0.018,0.002,0,0.026,0.006,0,0.016,0,0.008,0.004,0.02,0,0,0.002,0.002,0,0,0,0.062,0.002,0.02,0.016,0.074,0,0.002,0.026,0,0.04,0,0.006,0,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00290_000","noise",0,0,126,0.218,"","","","","","582ae419783121000fce8b4e",0.004,0.002,0,0,0.016,0.004,0,0.002,0,0,0,0,0.004,0,0.002,0.004,0.002,0.022,0.016,0,0.014,0,0.002,0.002,0.002,0.004,0.002,0.006,0,0,0,0.002,0.002,0.018,0.002,0,0,0.006,0.012,0.008,0,0,0.008,0,0.012,0.014,0,0.026,0.01,0.268,0,0.004,0.008,0,0.004,0.004,0.01,0.034,0.006,0.016,0.002,0,0.028,0.016,0,0.02,0,0.008,0.004,0.018,0.002,0,0.002,0.002,0,0.004,0,0.09,0.01,0.036,0.012,0.044,0,0.004,0.02,0,0.058,0,0.008,0,0.002,0,0,0.026,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00295_000","noise",0,0.5,58,0.564,"Phogri","","","","","582ae419783121000fce8b4e",0.006,0,0.004,0,0.006,0.004,0,0.002,0,0,0,0.004,0.008,0,0.002,0.012,0,0.004,0.006,0.002,0.008,0,0.002,0.004,0,0.018,0.002,0,0,0,0,0.004,0.004,0.032,0,0,0,0.008,0.008,0.012,0,0,0.024,0,0.014,0.014,0,0.026,0.01,0.276,0,0.002,0.002,0,0.006,0.01,0.006,0.034,0.012,0.034,0.012,0.022,0.024,0.008,0.002,0.02,0,0.014,0.004,0.01,0.002,0,0.002,0.002,0,0,0,0.012,0.008,0.004,0.026,0.048,0,0.008,0.032,0.002,0.044,0,0.014,0,0.006,0,0,0.042,"noise"
"Cir461-2014-Pass2-Tron5-Chiro_0_00295_000","Pipnat",0.1,0.4,48,0.394,"Pipkuh","","","","","582ae419783121000fce8b4e",0.006,0.004,0,0,0,0,0,0,0,0,0,0.01,0.008,0,0,0,0.002,0.002,0.002,0.002,0.01,0,0,0,0,0.044,0.004,0,0,0,0,0.004,0.006,0.004,0,0.002,0,0.002,0,0,0,0,0.002,0,0.014,0.002,0.008,0.036,0.006,0.012,0,0.004,0.002,0.004,0,0,0.002,0.002,0.002,0.162,0.022,0.438,0.082,0.01,0.002,0.016,0,0.004,0,0.002,0.004,0,0,0,0,0,0,0,0.002,0.004,0.016,0.006,0,0,0.002,0.002,0.008,0,0,0.002,0,0,0,0.008,"Pipnat"
"Cir461-2014-Pass2-Tron5-Chiro_0_00300_000","noise",0,0.3,204,0.762,"","","","","","582ae419783121000fce8b4e",0.004,0,0,0,0.002,0.002,0,0,0,0,0,0,0.002,0,0.002,0.008,0,0.012,0.002,0,0.014,0,0.002,0,0,0.01,0.002,0,0,0,0,0,0.002,0.026,0,0.002,0,0.006,0.006,0.004,0,0,0.012,0,0.008,0.01,0,0.012,0.01,0.384,0,0.004,0.008,0,0,0.002,0.008,0.024,0.014,0.016,0.002,0,0.028,0.008,0,0.016,0,0.004,0.004,0.026,0,0,0.002,0,0,0,0,0.054,0.002,0.024,0.014,0.076,0,0.004,0.036,0.002,0.05,0,0.006,0,0.002,0,0,0.02,"noise"
