PARCELLEID	PARCELLENOM	ANNEE	TYPECULTURE	CONDUITEPARCELLE	REGION	AB_MOYENNE	AB_TOTALE	DIVERSITE_MOYENNE	DIVERSITE_TOTALE	NB_PASSAGES	AUTRES	NON_IDENTIFIES	AMARYLLIS	AURORES	BELLE_DAME	CITRONS	CUIVRE	DEMI_DEUILS	FLAMBES	GAZE	HESPERIDES_ORANGEES	HESPERIDES_TACHETEES	LYCENES_BLEUS	MACHAONS	MEGERES	MYRTIL	PAON_DU_JOUR	PETITES_TORTUES	PIERIDES_BLANCHES	PROCRIS	ROBERT_LE_DIABLE	SOUCIS	TABAC_D_ESPAGNE	TIRCIS	VULCAIN	SURFACE	LATITUDE	LONGITUDE	PAYSAGEINTENSIF	ESPECESCULTIVEES	TETEROTATIONEC	PCULTURAUXN1EC	PCULTURAUXN2EC	INTERCULTURE	DATESEMIS	TRAVAILSOL	ANNEEPLANTATION	INTERRANG	PRAIRIETEMPORAIRE	AGEPRAIRIE	ESEMEERGA	ESEMEERGI	ESEMEEDACTYLE	ESEMEEFETUQUE	ESEMEELEG	ESEMEEAUTRE	UPATURE	UPATURENBUGB	UFAUCHE	DATEDEBUTFAUCHE	NBFAUCHESPARAN	ANNEECONVERSION	NBPASSAGE_INSECTICIDE	NBPASSAGE_HERBICIDE	NBPASSAGE_FONGICIDE	NBPASSAGE_MOLLUCIDE	NBPASSAGE_AUTRE	NBPASSAGE_MINERALE	NBPASSAGE_F_ORGANIQUE	NBPASSAGE_A_ORGANIQUE	NBPASSAGE_CALCIQUE	CODE_EXPLOITATION	NOM_EXPLOITATION	INSEE	COMMUNE	NUM_DEPARTEMENT	DEPARTEMENT	CODE_RESEAU	NOM_RESEAU	NOM_RESEAU2	BORDURE_LISIERE	BORDURE_HAIE	BORDURE_BE	BORDURE_ROUTE	BORDURE_FOSSE	BORDURE_AUCUNE	BORDURE_BANDEFLEURIE	BORDURE_AUTRE	MA_AUTRECULTURE	MA_PRAIRIE	MA_BOIS	MA_ZURBAINE	MA_ETANG	MA_AUTRE	DISTANCE_PARCOURUE	NR	NR
0004001_ZLTW3_0006525	CHARENTES_ALLIANCE_T2	2012	VITICULTURE	BIOLOGIQUE	POITOU_CHARENTES	1.66666666666667	5	1.33333333333333	4	3	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0.333333333333333	0	0.333333333333333	0	0	0	0	0.333333333333333	0	0	0	0	0	NR	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	2011	3	0	17	0	0	1	0	0	NR	4041	LPA_LE_RENRUDIN	17339	ST_GERMAIN_DE_LUSIGNRN	17	CHARENTE_MARITIME	NR	NR	NR	0	0	1	1	0	0	0	0	0	0	0	0	0	1	360	NR	NR
0004002_DRIZB_0006525	CHARENTES_ALLIANCE_T3	2012	VITICULTURE	CONVENTIONNELLE	POITOU_CHARENTES	11.3333333333333	34	3	7	3	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	6.33333333333333	0	0.333333333333333	0	1.33333333333333	0	0.333333333333333	2	0	0	0	0	0.333333333333333	NR	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	3	3	13	0	0	1	0	0	NR	4041	LPA_LE_RENRUDIN	17339	ST_GERMAIN_DE_LUSIGNRN	17	CHARENTE_MARITIME	NR	NR	NR	0	0	0	0	1	0	0	0	1	0	1	0	0	0	230	NR	NR
0004041_68ON5_0020235	BARTAUX2	2012	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	2.66666666666667	8	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	2.33333333333333	0	0	0	0	0	0	NR	NR	NR	1	VIGNE	NR	NR	NR	NR	NR	NR	0	SOL_NU	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	2	10	0	0	0	1	0	NR	4061	SCEV_VIGNOBLES_BARTAUX	51142	CHAVOT_COURCOURT	51	MARNE	NR	NR	NR	0	0	1	1	0	0	0	0	1	0	0	0	0	0	800	NR	NR
0004121_VJ6VQ_0003597	VERGER	2012	ARBORICULTURE	AUTRE	CHAMPAGNE_ARDENNE	5.6	28	2.75	7	5	0	1.6	0.4	0	0	0	0	0	0	0	0.6	0	0.6	0	0.6	0	0.2	0	1.4	0	0	0	0	0	0.2	4	48.220578	4.768603	0	POMME	NR	NR	NR	NR	NR	NR	0	ENHERBE	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	4	1	20	0	0	0	1	0	NR	4141	LES_VERGERS_DU_BARROIS	10197	LIGNOL_LE_CHATEAU	10	AUBE	401	CHAMBRE_D_AGRICULTURE_DE_L_AUBE	NR	0	1	0	0	0	0	0	0	1	0	0	0	0	0	320	NR	NR
0004121_VJ6VQ_0003597	VERGER	2013	ARBORICULTURE	AUTRE	CHAMPAGNE_ARDENNE	5	20	1.66666666666667	3	4	0.75	0.25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.75	2.25	0	0	0	0	0	4	48.220578	4.768603	1	NR	NR	NR	NR	NR	NR	NR	1999	ENHERBE	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	4	1	20	0	0	0	0	1	NR	4141	LES_VERGERS_DU_BARROIS	10197	LIGNOL_LE_CHATEAU	10	AUBE	401	CHAMBRE_D_AGRICULTURE_DE_L_AUBE	NR	0	1	0	0	0	0	0	0	1	0	0	0	0	0	320	NR	NR
0004121_VJ6VQ_0003597	VERGER	2014	ARBORICULTURE	AUTRE	CHAMPAGNE_ARDENNE	5	40	5.33333333333333	6	8	0	2.25	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.5	0.25	0.75	0.75	0	0	0	0	0.25	4	48.220578	4.768603	1	POMME	NR	NR	NR	NR	NR	NR	1999	ENHERBE	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	4	1	20	0	0	0	0	1	0	4141	LES_VERGERS_DU_BARROIS	10197	LIGNOL_LE_CHATEAU	10	AUBE	401	CHAMBRE_D_AGRICULTURE_DE_L_AUBE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0004141_R9X7Q_0011480	VALLEE_DE_PUSSAY	2012	GRANDE_CULTURE	CONVENTIONNELLE	CENTRE	18.25	73	2	6	4	1.25	0.5	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0.25	0.5	15	0	0	0	0	0	0.25	3	48.358372	1.977282	1	BETTERAVE	BETTERAVE	POIS	BLE	0	19_10_2011__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	2	3	0	0	3	0	0	NR	3841	EARL_DURET	28183	GOMMERVILLE	28	EURE_ET_LOIR	421	CA_28	NR	1	0	0	0	0	0	0	0	1	0	0	0	0	0	570	NR	NR
0004532_VVQOM_0026986	SALVAGEAU_OUEST	2016	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	43.5	174	8.75	14	4	0	1.25	5.5	0	0	0	1.5	4.75	0.25	0.75	1.25	1	9.25	0.25	3.25	6.75	0	0	0.5	6.5	0	0.75	0	0	0	15	44.650204	2.189648	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	0	0	0	0	1	NR	1	20_09_2016__00:00:00	1	NR	0	0	0	0	0	0	0	0	0	20035	TEIL_CLAUDE	12246	ST_SANTIN	12	AVEYRON	10381	CANTAL_OAB_CPIE_HAUTE_AUVERGNE	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	190	NR	NR
0004561_CAJBC_0005244	PARCELLE_1_AGRIAL	2012	GRANDE_CULTURE	CONVENTIONNELLE	BASSE_NORMANDIE	11.75	47	2.75	6	4	0	0	0.75	0.5	0	0	0	0	0	3.75	0	0	0	0	0	0	0.25	0	6.25	0	0	0	0.25	0	0	NR	NR	NR	1	BLE	BETTERAVE	POIS	BLE	1	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	5	9	10	0	2	8	0	0	NR	4601	BRUNO_SOENEN	14516	POTIGNY	14	CALVADOS	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0004561_CAJBC_0005244	PARCELLE_1_AGRIAL	2012	GRANDE_CULTURE	CONVENTIONNELLE	BASSE_NORMANDIE	11.75	47	2.75	6	4	0	0	0.75	0.5	0	0	0	0	0	3.75	0	0	0	0	0	0	0.25	0	6.25	0	0	0	0.25	0	0	NR	NR	NR	1	BETTERAVE	BETTERAVE	POIS	BLE	1	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	5	9	10	0	2	8	0	0	NR	4601	BRUNO_SOENEN	14516	POTIGNY	14	CALVADOS	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0004581_IWTOP_0021608	ILOT_11_CAL	2012	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	12.75	51	4.5	8	4	7.5	0	0.5	0	0	0	0	0	0	0	0.25	0	0.25	0	0.25	0	0.5	0.75	2.5	0.25	0	0	0	0	0	NR	NR	NR	0	MAIS	NR	NR	NR	0	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	3	0	0	0	0	0	0	NR	4621	EARL_DU_FOULCRAY	54026	ATHIENVILLE	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0004582_YVXD6_0016656	PARCELLE_1_MAISADOUR	2012	GRANDE_CULTURE	CONVENTIONNELLE	AQUITAINE	3	6	2	4	2	0	0	0	0	0	0	1	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	NR	NR	NR	0	BETTERAVE	BETTERAVE	BETTERAVE	BETTERAVE	1	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	4622	BORCAS_DIDIER	40269	ST_LON_LES_MINES	40	LANDES	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	0	1	0	0	0	1	0	0	0	0	0	500	NR	NR
0004601_OMN1S_0021608	ILOT_2_CAL	2012	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	14.75	59	6.66666666666667	14	4	0	0	0	0	0.25	0	0.25	0.75	0	0.25	0.5	0.5	1	0	0	0.25	0	0.75	8.5	0	0.25	0.75	0	0.25	0.5	NR	NR	NR	0	ORGE	NR	NR	NR	0	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	2	0	0	0	2	0	0	NR	4621	EARL_DU_FOULCRAY	54026	ATHIENVILLE	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0004602_EMKPT_0018480	PARCELLE_1_FERMES_DE_FIGEAC	2012	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	6	12	3	5	2	2	0	0	0	0	0	0	0.5	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0.5	NR	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	1	0	1	0	0	0	0	0	NR	1	NR	1	NR	0	0	0	0	0	1	0	0	NR	4641	GAEC_3_SITES	46282	ST_MEDARD_NICOURBY	46	LOT	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	0	1	0	0	0	1	0	0	0	0	0	300	NR	NR
0004603_G1EMZ_0021608	ILOT_9_CAL	2012	PRAIRIE	CONVENTIONNELLE	LORRAINE	15.5	62	3.25	8	4	7.5	0	1.75	0	0	0	0.25	0	0	0	0.75	0	0.25	0	0	0.25	0.25	0	2.5	2	0	0	0	0	0	NR	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	30	0	0	0	0	0	0	1	15	0	NR	NR	NR	0	0	0	0	0	1	0	0	NR	4621	EARL_DU_FOULCRAY	54026	ATHIENVILLE	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	0	0	0	0	0	0	1	1	0	0	0	500	NR	NR
0004622_M1PSN_0018480	PARCELLE_2_FERMES_DE_FIGEAC	2012	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	5	5	4	4	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	NR	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	1	0	0	0	0	0	NR	1	NR	1	NR	0	0	0	0	0	1	1	0	NR	4641	GAEC_3_SITES	46282	ST_MEDARD_NICOURBY	46	LOT	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	0	1	0	0	0	1	0	0	0	0	0	300	NR	NR
0004624_D4ZJ9_0030618	LA_RANCHE_BOURGOGNE_DU_SUD	2012	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	5	15	3.5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.333333333333333	0	0	1.33333333333333	1.33333333333333	0	0	0	0	0	NR	NR	NR	0	BLE	NR	NR	NR	0	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	2	2	0	0	3	0	0	NR	4662	GAEC_DU_CHATEAU	71121	LA_CHAUX	71	SAONE_ET_LOIRE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	1	0	1	0	0	0	0	1	0	1	0	1	0	400	NR	NR
0004624_D4ZJ9_0030618	LA_RANCHE_BOURGOGNE_DU_SUD	2013	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	5.33333333333333	16	2.66666666666667	4	3	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	3.33333333333333	1	0	0	0	0	0	NR	NR	NR	0	BLE	NR	NR	NR	0	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	2	2	0	0	3	0	0	NR	4662	GAEC_DU_CHATEAU	71121	LA_CHAUX	71	SAONE_ET_LOIRE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	1	0	1	0	0	0	0	1	0	1	0	1	0	400	NR	NR
0004629_E6M5V_0023441	PARC	2016	PRAIRIE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	10.6666666666667	32	3.33333333333333	6	3	0	0.333333333333333	0.333333333333333	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0	0	0	6.33333333333333	0.333333333333333	0	0	2.66666666666667	0	0	1	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	15	1	1	0	0	0	0	0	NR	1	02_02_2016__00:00:00	3	2001	0	0	0	0	0	0	0	0	0	18381	MFR_EYRARGUES	13036	EYRAGUES	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	1	0	1	0	0	0	0	0	1	0	0	0	0	600	NR	NR
0004634_HOUA6_0018102	MOULIN	2015	GRANDE_CULTURE	CONVENTIONNELLE	PROVENCE_ALPES_COTE_D_AZUR	13.5	27	3.5	6	2	0	2	0	0	0	0	0	0	0	0	0.5	0	0.5	0	1	0	0	0	8	1	0	0	0	0.5	0	NR	NR	NR	0	BLE_DUR_D_HIVER	BLE_DUR_D_HIVER	NR	NR	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	0	0	0	1	0	0	0	0	0	0	0	0	1	200	NR	NR
0004634_HOUA6_0018102	MOULIN	2016	GRANDE_CULTURE	CONVENTIONNELLE	PROVENCE_ALPES_COTE_D_AZUR	4.5	9	1.5	2	2	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	NR	NR	NR	0	BLE_DUR_D_HIVER	BLE_DUR_D_HIVER	NR	NR	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0004634_JH3W5_0012001	FERAUDE	2015	VITICULTURE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	33.5	67	6.5	10	2	0	3.5	0	0	0.5	0.5	0	0	0.5	0	0.5	0	2.5	0	0	0.5	0	0	16.5	7	0	0.5	0	1	0	0.45	43.6587884	5.1422555	0	VIGNE	NR	NR	NR	NR	NR	NR	2006	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	1	1	0	0	0	0	0	0	0	1	0	0	0	100	NR	NR
0004634_JH3W5_0012001	FERAUDE_HAUT	2015	VITICULTURE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	33.5	67	6.5	10	2	0	3.5	0	0	0.5	0.5	0	0	0.5	0	0.5	0	2.5	0	0	0.5	0	0	16.5	7	0	0.5	0	1	0	0.45	43.6587884	5.1422555	0	VIGNE	NR	NR	NR	NR	NR	NR	2006	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	1	1	0	0	0	0	0	0	0	1	0	0	0	100	NR	NR
0004634_JH3W5_0012001	FERAUDE_HAUT	2016	VITICULTURE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	25	50	6	9	2	0	5.5	0	0	0	0.5	4.5	0.5	0	0	0	0	3	0	0.5	3	0	0	6.5	0.5	0	0	0.5	0	0	0.45	43.6587884	5.1422555	0	VIGNE	NR	NR	NR	NR	NR	NR	2006	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0004634_S7AVY_0018101	FERAUDE_BAS	2015	VITICULTURE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	32	64	5.5	8	2	1.5	6.5	0	0	0	0	0	0	0.5	0	0	0	1.5	0	0.5	0.5	0	0	16.5	3.5	0	0.5	0	0.5	0	0.5	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	2006	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	0	1	1	0	0	0	0	0	0	1	0	0	1	150	NR	NR
0004634_S7AVY_0018101	FERAUDE_BAS	2016	VITICULTURE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	5	10	2	3	2	0	1.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	2.5	0	0	0	0	0	0	0.5	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	2006	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0004634_VRS1B_0012002	MARION	2014	GRANDE_CULTURE	CONVENTIONNELLE	PROVENCE_ALPES_COTE_D_AZUR	8	16	1.5	3	2	0	2	0	0	0	0	2	0.5	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	2	NR	NR	0	BLE_DUR_D_HIVER	NR	NR	NR	0	20_11_2013__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	0	0	0	2	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0004634_VRS1B_0012002	MARION	2015	GRANDE_CULTURE	CONVENTIONNELLE	PROVENCE_ALPES_COTE_D_AZUR	36	72	4.5	6	2	3.5	2.5	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	21.5	1	0	0.5	0	0	0	2	43.4705183	5.45723	0	BLE_DUR_D_HIVER	NR	NR	NR	0	20_11_2013__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	0	0	0	2	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	0	1	0	1	0	0	0	1	0	0	0	0	1	150	NR	NR
0004634_VRS1B_0012002	MARION	2016	GRANDE_CULTURE	CONVENTIONNELLE	PROVENCE_ALPES_COTE_D_AZUR	34	68	3.5	5	2	0	4	0	0	0	0.5	2.5	0	0	0	0	0.5	0	0	0	0	0	0	25.5	1	0	0	0	0	0	2	43.4705183	5.45723	0	BLE_DUR_D_HIVER	NR	NR	NR	0	20_11_2013__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	0	0	0	2	0	0	0	7161	LEGTA_AIX_VALABRE	13041	GARDANNE	13	BOUCHES_DU_RHONE	621	OAB_13	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0004641_D56AS_0024621	LES_ESTRETS	2016	AUTRE_CULTURE_PERENNE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	59	118	9.5	12	2	0	8	3.5	1	0	5	9	3.5	2	0	1	0	14	0	1	0.5	0	0	8.5	0	0	2	0	0	0	2.5	NR	NR	0	AUTRE_CULTURE_PERENNE	NR	NR	NR	NR	NR	NR	2014	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	2013	0	0	0	0	0	0	0	0	0	19021	ABEILLES_ESSENTIELLES	13048	JOUQUES	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	1	1	1	0	0	0	0	1	0	0	0	0	0	400	NR	NR
0004641_MYWZM_0030618	LA_REURE_BOURGOGNE_DU_SUD	2013	PRAIRIE	CONVENTIONNELLE	BOURGOGNE	6.66666666666667	20	3	4	3	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	1	0	0	0	0	0	2.66666666666667	2.66666666666667	0	0	0	0	0	NR	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	50	0	0	0	0	0	0	1	30	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	4662	GAEC_DU_CHATEAU	71121	LA_CHAUX	71	SAONE_ET_LOIRE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	0	0	1	0	0	1	0	0	0	0	0	350	NR	NR
0004642_5RKQY_0030618	LA_REURE_BOURGOGNE_DU_SUD	2012	PRAIRIE	CONVENTIONNELLE	BOURGOGNE	8.33333333333333	25	4	7	3	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0.333333333333333	2	0	0	2	3	0	0	0	0	0	NR	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	50	0	0	0	0	0	0	1	30	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	4662	GAEC_DU_CHATEAU	71121	LA_CHAUX	71	SAONE_ET_LOIRE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	350	NR	NR
0004653_IHMZL_0023861	ESTANGEOUS	2016	VITICULTURE	CONVENTIONNELLE	PROVENCE_ALPES_COTE_D_AZUR	41	123	6.33333333333333	11	3	0	7	6.33333333333333	0	0	0	5.66666666666667	2.66666666666667	0	0	0.333333333333333	0.333333333333333	3.33333333333333	0	0	0	0.666666666666667	0	11.3333333333333	0	0	2	0.333333333333333	0	1	2	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	1985	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	18641	GAEC__LOU_MISS	13060	MEYREUIL	13	BOUCHES_DU_RHONE	621	OAB_13	NR	0	1	1	1	1	0	0	0	1	0	0	0	0	0	400	NR	NR
0004653_WIFX3_0017621	LA_CASTILLONNE	2016	PRAIRIE	BIOLOGIQUE	PROVENCE_ALPES_COTE_D_AZUR	13.3333333333333	40	5.33333333333333	9	3	0	4	0.666666666666667	0	0	0	1.33333333333333	0	0.333333333333333	0	0.333333333333333	1.66666666666667	1.66666666666667	0	0	0.666666666666667	0	0	2.33333333333333	0	0	0.333333333333333	0	0	0	1	43.3997843	5.7026199	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	0	0	0	0	0	NR	1	NR	NR	2011	0	0	0	0	0	0	0	0	0	8501	ROCHEFONTAINE	13060	MEYREUIL	13	BOUCHES_DU_RHONE	621	OAB_13	NR	1	1	1	0	0	0	1	0	1	0	1	0	0	0	400	NR	NR
0004661_II06P_0000290	ALLEE_DES_PINS_TERRE_D_ALLIANCES	2012	GRANDE_CULTURE	CONVENTIONNELLE	RHONE_ALPES	8	24	4.5	8	3	3	0	0	0	0	0	1	0.333333333333333	0	0	0	0	0	0	0.666666666666667	0.333333333333333	0	0	1.33333333333333	0	0	0.666666666666667	0.333333333333333	0	0.333333333333333	NR	NR	NR	0	MAIS	NR	NR	NR	0	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	1	0	0	0	5	0	0	NR	4681	FREDERIC_DE_LA_CHAPELLE	1290	PEROUGES	1	AIN	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	1	1	0	0	0	0	0	1	0	1	0	0	0	150	NR	NR
